time,pm10,pm2_5,carbon_monoxide,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,uv_index_clear_sky,methane
2023-10-09T17:00,104.5,43.3,569.0,,37.9,14.9,82.0,0.49,118.0,0.05,0.05,
2023-10-09T18:00,122.5,54.9,784.0,,47.5,20.2,65.0,0.5,111.0,0.0,0.0,
2023-10-09T19:00,134.1,65.4,1078.0,,60.5,27.6,42.0,0.49,101.0,0.0,0.0,
2023-10-09T20:00,135.5,69.6,1288.0,,69.8,33.3,25.0,0.49,94.0,0.0,0.0,
2023-10-09T21:00,134.1,70.5,1326.0,,71.1,35.7,20.0,0.49,91.0,0.0,0.0,
2023-10-09T22:00,135.0,71.7,1279.0,,68.6,36.5,21.0,0.51,91.0,0.0,0.0,
2023-10-09T23:00,141.1,73.8,1243.0,,67.1,36.4,21.0,0.56,90.0,0.0,0.0,
2023-10-10T00:00,147.6,75.4,1270.0,,69.4,35.6,17.0,0.61,87.0,0.0,0.0,
2023-10-10T01:00,146.2,75.0,1308.0,,72.7,34.0,11.0,0.63,84.0,0.0,0.0,
2023-10-10T02:00,129.5,69.2,1299.0,,73.7,32.0,7.0,0.61,78.0,0.0,0.0,
2023-10-10T03:00,114.3,61.7,1201.0,,70.7,29.6,4.0,0.56,68.0,0.0,0.0,
2023-10-10T04:00,101.5,54.7,1056.0,,65.4,26.8,3.0,0.51,56.0,0.0,0.0,
2023-10-10T05:00,110.4,58.9,1156.0,,62.6,27.9,4.0,0.37,66.0,0.0,0.0,
2023-10-10T06:00,99.2,54.2,1103.0,,58.7,27.1,17.0,0.36,54.0,0.05,0.05,
2023-10-10T07:00,90.1,51.8,1022.0,,52.8,25.9,37.0,0.35,39.0,0.5,0.5,
2023-10-10T08:00,76.4,43.4,898.0,,44.8,24.0,59.0,0.36,38.0,1.7,1.7,
2023-10-10T09:00,64.5,31.0,692.0,,32.6,20.9,86.0,0.38,60.0,3.55,3.55,
2023-10-10T10:00,62.6,22.5,443.0,,18.3,17.1,115.0,0.39,94.0,5.4,5.4,
2023-10-10T11:00,80.3,23.3,260.0,,7.8,14.1,135.0,0.41,130.0,6.5,6.5,
2023-10-10T12:00,103.8,27.1,184.0,,3.1,12.6,142.0,0.42,169.0,6.1,6.45,
2023-10-10T13:00,122.5,30.9,174.0,,2.2,11.9,140.0,0.43,208.0,4.9,5.25,
2023-10-10T14:00,127.1,32.5,208.0,,5.4,11.9,132.0,0.44,228.0,2.95,3.4,
2023-10-10T15:00,129.9,33.5,271.0,,14.6,11.9,117.0,0.45,212.0,1.55,1.65,
2023-10-10T16:00,123.9,34.8,379.0,,27.9,12.6,97.0,0.43,177.0,0.5,0.5,
2023-10-10T17:00,117.6,44.7,531.0,,35.8,19.2,91.0,0.49,150.0,0.05,0.05,
2023-10-10T18:00,143.0,56.2,821.0,,46.7,27.2,73.0,0.46,162.0,0.0,0.0,
2023-10-10T19:00,167.2,68.5,1211.0,,61.3,37.9,49.0,0.43,177.0,0.0,0.0,
2023-10-10T20:00,172.3,73.1,1432.0,,69.4,43.5,32.0,0.4,183.0,0.0,0.0,
2023-10-10T21:00,167.6,72.2,1327.0,,65.5,39.4,29.0,0.37,171.0,0.0,0.0,
2023-10-10T22:00,147.6,64.3,1054.0,,55.2,30.2,33.0,0.35,150.0,0.0,0.0,
2023-10-10T23:00,127.1,54.9,814.0,,44.9,22.5,37.0,0.32,130.0,0.0,0.0,
2023-10-11T00:00,112.9,49.9,674.0,,36.0,18.6,40.0,0.29,113.0,0.0,0.0,
2023-10-11T01:00,104.8,48.0,567.0,,27.2,16.2,43.0,0.28,98.0,0.0,0.0,
2023-10-11T02:00,101.3,47.7,495.0,,21.1,14.7,44.0,0.27,87.0,0.0,0.0,
2023-10-11T03:00,99.9,47.6,458.0,,19.2,14.1,40.0,0.27,82.0,0.0,0.0,
2023-10-11T04:00,99.2,47.3,456.0,,20.0,14.3,33.0,0.27,82.0,0.0,0.0,
2023-10-11T05:00,97.3,43.4,420.0,,17.6,15.5,37.0,0.28,95.0,0.0,0.0,
2023-10-11T06:00,100.6,45.3,516.0,,21.4,17.1,36.0,0.29,100.0,0.05,0.05,
2023-10-11T07:00,108.7,51.1,642.0,,26.5,19.3,35.0,0.3,107.0,0.55,0.55,
2023-10-11T08:00,110.1,50.3,698.0,,28.1,20.9,46.0,0.31,106.0,1.8,1.8,
2023-10-11T09:00,100.6,46.2,614.0,,23.1,21.5,78.0,0.31,89.0,3.8,3.8,
2023-10-11T10:00,81.7,39.6,459.0,,14.7,21.4,121.0,0.31,66.0,5.8,5.8,
2023-10-11T11:00,77.5,38.4,337.0,,8.2,20.4,152.0,0.32,53.0,7.05,7.05,
2023-10-11T12:00,79.4,37.7,283.0,,4.9,17.8,162.0,0.33,62.0,7.0,7.0,
2023-10-11T13:00,84.3,36.8,262.0,,3.5,14.4,159.0,0.34,82.0,5.7,5.7,
2023-10-11T14:00,90.3,36.4,270.0,,4.7,12.0,152.0,0.35,98.0,3.75,3.75,
2023-10-11T15:00,98.3,36.7,314.0,,9.9,11.4,140.0,0.36,104.0,1.8,1.8,
2023-10-11T16:00,102.2,37.5,386.0,,17.7,11.8,123.0,0.36,106.0,0.55,0.55,
2023-10-11T17:00,86.4,32.9,465.0,,27.2,14.2,109.0,0.25,105.0,0.05,0.05,
2023-10-11T18:00,96.4,37.7,528.0,,31.9,15.8,94.0,0.25,118.0,0.0,0.0,
2023-10-11T19:00,105.7,40.4,614.0,,38.3,17.9,72.0,0.25,136.0,0.0,0.0,
2023-10-11T20:00,115.7,41.6,675.0,,42.4,19.4,56.0,0.25,152.0,0.0,0.0,
2023-10-11T21:00,123.9,42.4,687.0,,42.2,19.8,50.0,0.23,165.0,0.0,0.0,
2023-10-11T22:00,128.1,42.7,674.0,,39.8,19.5,48.0,0.2,177.0,0.0,0.0,
2023-10-11T23:00,127.1,42.0,656.0,,37.1,19.0,47.0,0.17,182.0,0.0,0.0,
2023-10-12T00:00,122.5,40.3,633.0,,34.4,18.2,46.0,0.14,177.0,0.0,0.0,
2023-10-12T01:00,116.6,38.9,606.0,,31.5,17.1,45.0,0.12,165.0,0.0,0.0,
2023-10-12T02:00,112.7,39.5,594.0,,30.0,16.5,43.0,0.12,152.0,0.0,0.0,
2023-10-12T03:00,109.4,40.4,596.0,,30.7,16.6,36.0,0.12,139.0,0.0,0.0,
2023-10-12T04:00,106.4,41.6,614.0,,32.8,17.2,28.0,0.13,126.0,0.0,0.0,
2023-10-12T05:00,89.6,39.3,549.0,,24.6,15.7,41.0,0.12,90.0,0.0,0.0,
2023-10-12T06:00,92.2,43.5,692.0,,30.5,17.9,42.0,0.13,80.0,0.05,0.05,
2023-10-12T07:00,100.4,52.9,880.0,,38.2,21.1,46.0,0.15,66.0,0.6,0.6,
2023-10-12T08:00,94.1,52.4,963.0,,40.8,23.7,63.0,0.16,52.0,1.95,1.95,
2023-10-12T09:00,81.3,46.9,837.0,,33.2,25.7,107.0,0.18,37.0,3.9,3.9,
2023-10-12T10:00,65.2,39.6,605.0,,20.5,27.3,164.0,0.2,22.0,5.9,5.9,
2023-10-12T11:00,52.0,32.0,424.0,,10.6,27.4,205.0,0.21,12.0,7.05,7.05,
2023-10-12T12:00,47.4,28.6,349.0,,6.1,25.1,217.0,0.22,12.0,7.0,7.0,
2023-10-12T13:00,45.6,26.2,325.0,,4.5,21.3,214.0,0.22,18.0,5.75,5.75,
2023-10-12T14:00,46.1,24.6,339.0,,6.5,18.4,201.0,0.22,24.0,3.75,3.75,
2023-10-12T15:00,49.2,24.3,386.0,,13.3,16.8,179.0,0.22,27.0,1.85,1.85,
2023-10-12T16:00,53.7,25.3,471.0,,23.6,16.1,148.0,0.22,30.0,0.55,0.55,
2023-10-12T17:00,81.3,45.5,631.0,,36.6,18.2,128.0,0.27,36.0,0.05,0.05,
2023-10-12T18:00,101.7,58.2,867.0,,49.3,24.1,104.0,0.25,42.0,0.0,0.0,
2023-10-12T19:00,117.8,67.3,1190.0,,66.6,32.1,72.0,0.24,51.0,0.0,0.0,
2023-10-12T20:00,130.4,73.1,1421.0,,77.7,37.8,47.0,0.24,62.0,0.0,0.0,
2023-10-12T21:00,139.7,75.7,1479.0,,77.0,39.1,39.0,0.24,74.0,0.0,0.0,
2023-10-12T22:00,146.7,76.6,1445.0,,70.1,38.1,39.0,0.23,88.0,0.0,0.0,
2023-10-12T23:00,146.7,74.0,1376.0,,63.6,36.1,39.0,0.23,102.0,0.0,0.0,
2023-10-13T00:00,145.3,69.4,1266.0,,59.2,32.7,38.0,0.22,119.0,0.0,0.0,
2023-10-13T01:00,146.2,65.7,1122.0,,55.1,28.3,37.0,0.22,137.0,0.0,0.0,
2023-10-13T02:00,149.9,63.3,1026.0,,52.2,25.4,35.0,0.23,150.0,0.0,0.0,
2023-10-13T03:00,153.2,63.1,1008.0,,50.3,25.1,30.0,0.24,156.0,0.0,0.0,
2023-10-13T04:00,155.5,64.5,1038.0,,49.4,26.4,23.0,0.25,158.0,0.0,0.0,
2023-10-13T05:00,109.7,47.4,626.0,,26.7,20.0,52.0,0.23,106.0,0.0,0.0,
2023-10-13T06:00,122.9,56.2,834.0,,36.2,23.0,51.0,0.25,98.0,0.05,0.05,
2023-10-13T07:00,130.9,67.5,1108.0,,48.8,27.1,52.0,0.28,87.0,0.5,0.5,
2023-10-13T08:00,122.9,64.5,1231.0,,53.7,30.3,67.0,0.29,76.0,1.75,1.75,
2023-10-13T09:00,102.4,50.1,1054.0,,43.6,32.1,112.0,0.32,64.0,3.6,3.6,
2023-10-13T10:00,81.3,41.4,725.0,,25.8,32.9,171.0,0.33,51.0,5.4,5.4,
2023-10-13T11:00,72.6,36.9,466.0,,11.9,31.8,211.0,0.34,43.0,6.5,6.5,
2023-10-13T12:00,70.8,34.6,360.0,,5.8,27.1,218.0,0.36,44.0,6.45,6.45,
2023-10-13T13:00,67.1,31.7,325.0,,3.6,20.4,206.0,0.36,49.0,5.2,5.25,
2023-10-13T14:00,63.6,28.4,335.0,,5.5,15.6,188.0,0.35,52.0,3.4,3.45,
2023-10-13T15:00,63.3,26.6,387.0,,13.1,14.2,165.0,0.33,50.0,1.65,1.7,
2023-10-13T16:00,63.8,26.5,484.0,,24.8,14.8,135.0,0.32,47.0,0.5,0.5,
2023-10-13T17:00,83.8,46.9,663.0,,40.6,18.5,116.0,0.34,33.0,0.05,0.05,
2023-10-13T18:00,102.7,60.3,765.0,,47.1,22.3,99.0,0.31,32.0,0.0,0.0,
2023-10-13T19:00,110.4,65.9,906.0,,56.0,27.6,76.0,0.3,30.0,0.0,0.0,
2023-10-13T20:00,114.8,68.7,1019.0,,62.2,31.5,57.0,0.3,31.0,0.0,0.0,
2023-10-13T21:00,119.7,71.7,1074.0,,63.1,32.5,47.0,0.32,35.0,0.0,0.0,
2023-10-13T22:00,126.7,75.2,1100.0,,61.4,32.0,40.0,0.33,41.0,0.0,0.0,
2023-10-13T23:00,134.1,77.5,1122.0,,59.9,31.8,35.0,0.33,48.0,0.0,0.0,
2023-10-14T00:00,140.6,78.9,1140.0,,59.3,32.0,30.0,0.34,57.0,0.0,0.0,
2023-10-14T01:00,146.2,80.3,1153.0,,59.0,32.4,27.0,0.34,67.0,0.0,0.0,
2023-10-14T02:00,151.3,82.4,1179.0,,60.0,33.8,23.0,0.34,75.0,0.0,0.0,
2023-10-14T03:00,156.5,84.8,1222.0,,63.5,37.1,15.0,0.35,78.0,0.0,0.0,
2023-10-14T04:00,161.1,87.5,1278.0,,68.5,41.5,7.0,0.35,78.0,0.0,0.0,
2023-10-14T05:00,133.6,64.3,788.0,,38.8,27.5,37.0,0.31,99.0,0.0,0.0,
2023-10-14T06:00,147.1,73.3,946.0,,44.9,30.8,44.0,0.32,92.0,0.05,0.05,
2023-10-14T07:00,157.4,85.0,1152.0,,52.6,35.3,55.0,0.34,82.0,0.5,0.5,
2023-10-14T08:00,143.4,76.8,1221.0,,53.9,37.7,76.0,0.34,76.0,1.65,1.65,
2023-10-14T09:00,122.0,62.9,1023.0,,42.3,36.6,118.0,0.33,76.0,3.45,3.45,
2023-10-14T10:00,98.3,46.8,687.0,,24.3,33.5,169.0,0.31,80.0,5.35,5.35,
2023-10-14T11:00,83.8,34.5,420.0,,10.4,29.2,201.0,0.3,81.0,6.25,6.5,
2023-10-14T12:00,65.4,26.4,292.0,,4.1,22.8,198.0,0.29,76.0,6.1,6.5,
2023-10-14T13:00,52.7,20.7,232.0,,1.9,15.2,176.0,0.29,69.0,4.95,5.3,
2023-10-14T14:00,52.2,19.2,233.0,,4.6,10.2,152.0,0.29,63.0,3.2,3.45,
2023-10-14T15:00,53.8,18.3,318.0,,14.7,9.5,130.0,0.28,59.0,1.55,1.65,
2023-10-14T16:00,54.1,18.9,465.0,,29.6,11.3,107.0,0.27,56.0,0.45,0.5,
2023-10-14T17:00,71.7,29.3,509.0,,31.6,14.7,101.0,0.34,76.0,0.05,0.05,
2023-10-14T18:00,92.9,40.9,592.0,,37.3,17.8,87.0,0.34,88.0,0.0,0.0,
2023-10-14T19:00,105.0,45.5,706.0,,45.1,22.1,69.0,0.34,106.0,0.0,0.0,
2023-10-14T20:00,116.2,48.4,791.0,,50.4,25.6,54.0,0.33,121.0,0.0,0.0,
2023-10-14T21:00,125.3,50.3,813.0,,50.8,27.2,48.0,0.34,132.0,0.0,0.0,
2023-10-14T22:00,131.3,52.2,806.0,,48.8,28.0,47.0,0.34,141.0,0.0,0.0,
2023-10-14T23:00,131.8,51.9,805.0,,47.3,28.6,45.0,0.36,148.0,0.0,0.0,
2023-10-15T00:00,129.9,51.8,819.0,,47.3,29.3,42.0,0.38,151.0,0.0,0.0,
2023-10-15T01:00,136.9,55.4,840.0,,47.8,30.0,38.0,0.39,152.0,0.0,0.0,
2023-10-15T02:00,143.0,58.0,876.0,,48.8,30.8,34.0,0.4,154.0,0.0,0.0,
2023-10-15T03:00,148.5,60.1,933.0,,50.4,32.0,25.0,0.4,160.0,0.0,0.0,
2023-10-15T04:00,149.0,61.2,1006.0,,52.5,33.4,16.0,0.42,166.0,0.0,0.0,
2023-10-15T05:00,123.9,52.4,732.0,,39.6,22.0,25.0,0.4,123.0,0.0,0.0,
2023-10-15T06:00,137.8,59.6,932.0,,48.6,26.0,28.0,0.41,123.0,0.05,0.05,
2023-10-15T07:00,161.6,74.7,1194.0,,60.4,31.5,33.0,0.45,122.0,0.45,0.45,
2023-10-15T08:00,148.1,69.8,1297.0,,64.0,35.6,50.0,0.51,121.0,1.45,1.45,
2023-10-15T09:00,126.7,53.1,1085.0,,51.8,37.7,91.0,0.55,114.0,2.95,3.0,
2023-10-15T10:00,112.0,44.6,714.0,,31.4,38.5,144.0,0.57,107.0,4.45,4.55,
2023-10-15T11:00,99.9,38.1,425.0,,15.5,36.6,181.0,0.6,112.0,5.35,5.4,
2023-10-15T12:00,101.5,36.6,303.0,,7.2,30.0,191.0,0.62,143.0,5.25,5.3,
2023-10-15T13:00,117.1,36.2,263.0,,3.3,20.8,186.0,0.64,187.0,4.15,4.25,
2023-10-15T14:00,131.8,35.4,297.0,,6.4,14.4,170.0,0.65,216.0,2.65,2.7,
2023-10-15T15:00,138.3,33.9,454.0,,22.3,13.5,139.0,0.63,220.0,1.2,1.25,
2023-10-15T16:00,125.7,34.9,685.0,,45.3,15.5,97.0,0.62,209.0,0.35,0.35,
2023-10-15T17:00,114.3,43.1,547.0,,37.3,18.4,86.0,0.62,136.0,0.0,0.05,
2023-10-15T18:00,118.5,48.7,568.0,,38.2,21.5,78.0,0.59,125.0,0.0,0.0,
2023-10-15T19:00,112.7,49.0,595.0,,39.3,25.7,67.0,0.57,110.0,0.0,0.0,
2023-10-15T20:00,110.6,49.4,607.0,,39.1,28.1,58.0,0.53,99.0,0.0,0.0,
2023-10-15T21:00,109.4,48.9,587.0,,36.5,27.0,54.0,0.5,94.0,0.0,0.0,
2023-10-15T22:00,105.7,46.9,551.0,,32.6,24.1,52.0,0.49,92.0,0.0,0.0,
2023-10-15T23:00,103.4,46.1,525.0,,29.8,21.7,49.0,0.46,92.0,0.0,0.0,
2023-10-16T00:00,105.7,46.8,522.0,,29.2,20.6,44.0,0.44,94.0,0.0,0.0,
2023-10-16T01:00,109.4,48.3,529.0,,29.6,19.9,38.0,0.42,97.0,0.0,0.0,
2023-10-16T02:00,109.4,48.9,537.0,,30.1,19.7,32.0,0.41,97.0,0.0,0.0,
2023-10-16T03:00,108.7,49.0,531.0,,30.0,19.8,27.0,0.42,92.0,0.0,0.0,
2023-10-16T04:00,105.9,48.8,525.0,,29.9,20.4,23.0,0.43,84.0,0.0,0.0,
2023-10-16T05:00,93.8,46.3,505.0,,27.5,21.2,25.0,0.49,64.0,0.0,0.0,
2023-10-16T06:00,96.9,49.0,589.0,,30.4,23.0,28.0,0.5,65.0,0.05,0.05,
2023-10-16T07:00,99.0,52.7,701.0,,34.0,25.3,34.0,0.51,67.0,0.4,0.4,
2023-10-16T08:00,106.6,53.8,747.0,,34.3,26.6,48.0,0.53,69.0,1.3,1.45,
2023-10-16T09:00,109.2,50.5,666.0,,27.9,25.7,80.0,0.48,71.0,2.85,3.1,
2023-10-16T10:00,98.5,43.3,520.0,,18.1,23.6,120.0,0.51,74.0,4.6,4.65,
2023-10-16T11:00,81.7,35.4,402.0,,10.8,22.0,149.0,0.61,74.0,3.1,5.45,
2023-10-16T12:00,75.0,33.8,345.0,,7.8,21.7,159.0,0.66,71.0,2.95,5.3,
2023-10-16T13:00,74.3,33.6,315.0,,7.2,21.7,157.0,0.69,65.0,3.6,4.2,
2023-10-16T14:00,72.4,32.9,311.0,,9.0,21.2,146.0,0.68,60.0,2.1,2.7,
2023-10-16T15:00,75.4,31.7,342.0,,14.8,18.8,122.0,0.68,55.0,0.75,1.25,
2023-10-16T16:00,64.5,29.4,398.0,,23.0,15.8,89.0,0.92,49.0,0.1,0.3,
2023-10-16T17:00,65.7,34.9,434.0,,27.6,20.8,84.0,0.53,36.0,0.0,0.0,
2023-10-16T18:00,65.2,37.5,486.0,,31.3,21.1,70.0,0.57,31.0,0.0,0.0,
2023-10-16T19:00,63.8,39.3,558.0,,36.3,21.5,52.0,0.67,24.0,0.0,0.0,
2023-10-16T20:00,67.1,40.6,606.0,,39.4,21.9,38.0,0.56,20.0,0.0,0.0,
2023-10-16T21:00,66.6,39.6,607.0,,38.6,22.0,34.0,0.5,22.0,0.0,0.0,
2023-10-16T22:00,69.6,41.0,585.0,,35.8,22.0,36.0,0.55,27.0,0.0,0.0,
2023-10-16T23:00,76.1,43.7,566.0,,33.4,22.3,37.0,0.63,32.0,0.0,0.0,
2023-10-17T00:00,82.0,45.9,561.0,,32.5,23.2,36.0,0.61,38.0,0.0,0.0,
2023-10-17T01:00,88.7,48.2,560.0,,32.0,24.3,36.0,0.64,45.0,0.0,0.0,
2023-10-17T02:00,91.5,48.9,552.0,,31.1,25.3,36.0,0.72,50.0,0.0,0.0,
2023-10-17T03:00,91.7,48.4,519.0,,28.8,25.8,37.0,0.61,52.0,0.0,0.0,
2023-10-17T04:00,92.0,48.3,480.0,,26.1,26.1,39.0,0.55,53.0,0.0,0.0,
2023-10-17T05:00,92.4,44.4,411.0,,19.4,23.3,51.0,0.5,69.0,0.0,0.0,
2023-10-17T06:00,98.7,46.9,495.0,,24.1,24.4,49.0,0.48,69.0,0.05,0.05,
2023-10-17T07:00,106.4,53.4,608.0,,30.3,25.9,48.0,0.47,70.0,0.4,0.4,
2023-10-17T08:00,101.5,51.0,661.0,,32.9,27.5,57.0,0.47,69.0,1.3,1.45,
2023-10-17T09:00,93.4,46.3,597.0,,28.4,29.1,86.0,0.49,65.0,2.95,3.0,
2023-10-17T10:00,84.3,41.6,475.0,,20.3,30.7,124.0,0.52,59.0,4.6,4.6,
2023-10-17T11:00,76.4,37.0,382.0,,14.6,32.0,152.0,0.58,56.0,4.6,5.45,
2023-10-17T12:00,78.0,36.4,344.0,,12.9,32.6,161.0,0.65,58.0,3.95,5.25,
2023-10-17T13:00,76.6,36.4,335.0,,13.5,32.8,159.0,0.67,63.0,2.5,4.15,
2023-10-17T14:00,82.7,39.1,367.0,,17.4,33.4,152.0,0.81,64.0,1.7,2.55,
2023-10-17T15:00,82.9,40.2,435.0,,25.3,34.5,143.0,0.8,58.0,0.95,1.2,
2023-10-17T16:00,82.2,41.6,544.0,,36.6,36.0,128.0,0.66,48.0,0.35,0.35,
2023-10-17T17:00,53.9,30.6,488.0,,33.3,28.3,101.0,0.47,23.0,0.0,0.0,
2023-10-17T18:00,75.7,46.1,709.0,,44.1,31.6,81.0,0.44,21.0,0.0,0.0,
2023-10-17T19:00,86.1,54.1,1013.0,,58.9,36.1,53.0,0.44,19.0,0.0,0.0,
2023-10-17T20:00,89.6,57.0,1241.0,,69.3,39.0,32.0,0.42,17.0,0.0,0.0,
2023-10-17T21:00,92.4,58.9,1337.0,,71.7,39.1,23.0,0.41,17.0,0.0,0.0,
2023-10-17T22:00,98.0,62.4,1357.0,,69.8,37.6,19.0,0.4,17.0,0.0,0.0,
2023-10-17T23:00,99.0,62.9,1307.0,,65.5,35.0,20.0,0.38,18.0,0.0,0.0,
2023-10-18T00:00,88.7,56.1,1154.0,,58.7,30.8,25.0,0.36,17.0,0.0,0.0,
2023-10-18T01:00,78.5,49.1,931.0,,49.6,25.5,34.0,0.34,17.0,0.0,0.0,
2023-10-18T02:00,72.9,44.8,747.0,,41.1,21.6,41.0,0.33,18.0,0.0,0.0,
2023-10-18T03:00,70.8,42.3,636.0,,33.5,20.1,44.0,0.32,23.0,0.0,0.0,
2023-10-18T04:00,71.2,40.6,564.0,,26.6,20.0,46.0,0.32,29.0,0.0,0.0,
2023-10-18T05:00,74.7,37.6,446.0,,16.5,20.5,52.0,0.31,51.0,0.0,0.0,
2023-10-18T06:00,82.9,40.0,495.0,,18.8,22.4,50.0,0.31,64.0,0.05,0.05,
2023-10-18T07:00,87.8,43.9,558.0,,21.9,25.0,49.0,0.29,81.0,0.45,0.45,
2023-10-18T08:00,95.7,42.5,572.0,,22.6,26.2,55.0,0.29,91.0,1.55,1.55,
2023-10-18T09:00,85.0,36.8,488.0,,18.8,25.0,74.0,0.27,87.0,3.3,3.3,
2023-10-18T10:00,67.5,27.7,354.0,,12.7,22.6,100.0,0.25,77.0,5.15,5.15,
2023-10-18T11:00,61.5,24.0,252.0,,8.0,20.0,120.0,0.24,72.0,6.3,6.3,
2023-10-18T12:00,60.1,22.9,210.0,,5.3,17.5,129.0,0.24,78.0,6.25,6.25,
2023-10-18T13:00,61.9,22.4,199.0,,3.9,14.9,133.0,0.25,88.0,5.1,5.1,
2023-10-18T14:00,68.7,23.2,220.0,,5.7,13.2,129.0,0.25,97.0,3.25,3.25,
2023-10-18T15:00,78.9,25.0,286.0,,12.8,13.0,116.0,0.25,100.0,1.55,1.55,
2023-10-18T16:00,84.5,27.0,383.0,,23.1,13.6,96.0,0.25,102.0,0.45,0.45,
2023-10-18T17:00,106.6,27.6,400.0,,25.4,12.9,87.0,0.22,189.0,0.0,0.0,
2023-10-18T18:00,125.7,35.6,472.0,,31.0,14.4,73.0,0.24,214.0,0.0,0.0,
2023-10-18T19:00,143.0,40.0,570.0,,38.4,16.4,53.0,0.26,247.0,0.0,0.0,
2023-10-18T20:00,156.0,42.1,634.0,,42.9,17.6,39.0,0.26,268.0,0.0,0.0,
2023-10-18T21:00,161.1,43.2,635.0,,41.7,17.1,36.0,0.24,269.0,0.0,0.0,
2023-10-18T22:00,156.9,43.2,602.0,,37.5,15.8,38.0,0.22,258.0,0.0,0.0,
2023-10-18T23:00,144.8,41.6,566.0,,33.0,14.5,40.0,0.2,238.0,0.0,0.0,
2023-10-19T00:00,128.1,39.1,531.0,,28.8,13.4,41.0,0.19,207.0,0.0,0.0,
2023-10-19T01:00,111.5,36.8,492.0,,24.4,12.3,42.0,0.19,166.0,0.0,0.0,
2023-10-19T02:00,96.2,34.8,463.0,,21.1,11.6,42.0,0.19,130.0,0.0,0.0,
2023-10-19T03:00,83.4,33.6,442.0,,19.4,11.4,40.0,0.2,101.0,0.0,0.0,
2023-10-19T04:00,75.0,34.2,432.0,,18.9,11.6,38.0,0.22,76.0,0.0,0.0,
2023-10-19T05:00,73.8,34.7,452.0,,19.5,12.8,39.0,0.23,69.0,0.0,0.0,
2023-10-19T06:00,69.8,36.2,533.0,,22.5,14.4,40.0,0.25,60.0,0.05,0.05,
2023-10-19T07:00,68.9,39.2,638.0,,26.3,16.6,44.0,0.26,47.0,0.45,0.45,
2023-10-19T08:00,68.0,39.2,678.0,,27.0,18.2,55.0,0.27,36.0,1.65,1.65,
2023-10-19T09:00,59.6,35.2,586.0,,21.7,18.9,83.0,0.27,29.0,3.4,3.4,
2023-10-19T10:00,48.7,28.9,428.0,,13.3,19.0,119.0,0.27,25.0,5.25,5.25,
2023-10-19T11:00,43.0,23.3,308.0,,7.0,18.5,146.0,0.25,26.0,6.45,6.45,
2023-10-19T12:00,42.1,19.6,265.0,,4.1,16.8,156.0,0.23,36.0,6.5,6.5,
2023-10-19T13:00,45.2,18.2,261.0,,3.3,14.4,156.0,0.22,52.0,5.3,5.3,
2023-10-19T14:00,50.4,18.5,285.0,,5.4,12.9,150.0,0.23,64.0,3.4,3.4,
2023-10-19T15:00,56.0,18.7,341.0,,11.9,12.7,137.0,0.23,69.0,1.6,1.6,
2023-10-19T16:00,61.7,19.4,426.0,,21.4,13.4,118.0,0.23,71.0,0.45,0.45,
2023-10-19T17:00,65.9,24.7,543.0,,32.9,16.0,103.0,0.22,83.0,0.0,0.0,
2023-10-19T18:00,95.2,40.0,710.0,,41.7,19.8,84.0,0.23,93.0,0.0,0.0,
2023-10-19T19:00,108.0,46.7,940.0,,53.8,25.0,58.0,0.25,107.0,0.0,0.0,
2023-10-19T20:00,116.9,49.2,1103.0,,61.6,28.6,38.0,0.26,125.0,0.0,0.0,
2023-10-19T21:00,128.1,51.0,1145.0,,61.6,29.2,30.0,0.26,150.0,0.0,0.0,
2023-10-19T22:00,139.7,52.4,1121.0,,57.3,28.1,29.0,0.26,179.0,0.0,0.0,
2023-10-19T23:00,147.1,50.8,1069.0,,52.5,26.2,29.0,0.25,199.0,0.0,0.0,
2023-10-20T00:00,144.4,45.6,986.0,,48.0,23.3,28.0,0.25,206.0,0.0,0.0,
2023-10-20T01:00,138.3,41.9,875.0,,42.9,19.6,29.0,0.25,205.0,0.0,0.0,
2023-10-20T02:00,131.3,38.5,783.0,,38.4,16.9,30.0,0.24,200.0,0.0,0.0,
2023-10-20T03:00,122.0,35.6,716.0,,34.4,15.9,31.0,0.23,191.0,0.0,0.0,
2023-10-20T04:00,115.7,34.7,667.0,,31.0,16.0,32.0,0.22,179.0,0.0,0.0,
2023-10-20T05:00,124.8,36.3,653.0,,28.4,17.5,37.0,0.2,190.0,0.0,0.0,
2023-10-20T06:00,127.6,42.3,783.0,,33.4,19.9,40.0,0.19,173.0,0.05,0.05,
2023-10-20T07:00,132.7,51.1,952.0,,39.9,23.2,46.0,0.19,148.0,0.5,0.5,
2023-10-20T08:00,113.4,46.8,1009.0,,41.3,25.5,61.0,0.19,122.0,1.75,1.75,
2023-10-20T09:00,85.9,33.5,845.0,,32.7,26.2,96.0,0.2,92.0,3.65,3.65,
2023-10-20T10:00,57.2,23.5,568.0,,19.0,25.9,140.0,0.21,61.0,5.55,5.55,
2023-10-20T11:00,47.6,23.3,359.0,,8.7,25.0,173.0,0.21,37.0,6.7,6.7,
2023-10-20T12:00,42.7,22.6,285.0,,4.4,23.1,185.0,0.21,26.0,6.7,6.7,
2023-10-20T13:00,39.2,21.5,278.0,,3.4,20.6,185.0,0.2,23.0,5.45,5.45,
